state,state_abb,fips,year,year_frac,law_class,law_class_subtype,handguns_or_long_guns,age_for_minimum_age_laws,law_id
Utah,UT,49,2017,0,Castle doctrine,N/A,handgun and long gun,#N/A,UT1054
Utah,UT,49,2018,0,Castle doctrine,N/A,handgun and long gun,#N/A,UT1054
Utah,UT,49,2019,0,Castle doctrine,N/A,handgun and long gun,#N/A,UT1054
Utah,UT,49,2020,0,Castle doctrine,N/A,handgun and long gun,#N/A,UT1054
Utah,UT,49,2021,0,Castle doctrine,N/A,handgun and long gun,#N/A,UT1054
Utah,UT,49,2022,0,Castle doctrine,N/A,handgun and long gun,#N/A,UT1054
Utah,UT,49,2023,0,Castle doctrine,N/A,handgun and long gun,#N/A,UT1054
Utah,UT,49,2015,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2016,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2017,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2018,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2019,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2020,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2021,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2022,1,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2023,0.999,Firearm removal at scene of domestic violence,Required,handgun and long gun,#N/A,UT1055
Utah,UT,49,2015,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2016,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2017,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2018,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2019,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2020,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2021,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2022,1,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2023,0.999,Firearms in college/university,Public : ccw allowed,handgun,#N/A,UT1057
Utah,UT,49,2015,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2016,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2017,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2018,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2019,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2020,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2021,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2022,1,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2023,0.999,Firearms in college/university,Public and private : possession prohibited,handgun,#N/A,UT1058
Utah,UT,49,2015,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2016,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2017,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2018,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2019,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2020,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2021,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2022,1,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2023,0.999,Firearms in college/university,Public and private : possession prohibited,long gun,#N/A,UT1059
Utah,UT,49,2015,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2016,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2017,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2018,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2019,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2020,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2021,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2022,1,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2023,0.999,Local laws preempted by state,Comprehensive,handgun and long gun,#N/A,UT1061
Utah,UT,49,2015,0,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2016,0,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2017,0,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2018,0,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2019,0,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2020,0,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2021,0.658,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2022,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2023,0.999,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,UT1062
Utah,UT,49,2015,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2016,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2017,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2018,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2019,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2020,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2021,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2022,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2023,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,UT1063
Utah,UT,49,2015,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2016,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2017,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2018,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2019,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2020,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2021,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2022,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2023,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,UT1064
Utah,UT,49,2015,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2016,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2017,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2018,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2019,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2020,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2021,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2022,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2023,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,UT1065
Utah,UT,49,2015,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2016,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2017,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2018,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2019,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2020,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2021,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2022,1,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2023,0.999,Minimum age,Youth possession,long gun,18,UT1066
Utah,UT,49,2015,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2016,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2017,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2018,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2019,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2020,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2021,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2022,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2023,0.999,Minimum age,Minimum age purchase - federal,long gun,#N/A,UT1067
Utah,UT,49,2015,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2016,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2017,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2018,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2019,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2020,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2021,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2022,1,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2023,0.999,Minimum age,Minimum age purchase - federal,handgun,18,UT1068
Utah,UT,49,2015,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2016,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2017,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2018,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2019,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2020,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2021,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2022,1,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Utah,UT,49,2023,0.999,Minimum age,Minimum age possession - federal,handgun,18,UT1069
Virginia,VA,51,2015,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2016,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2017,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2018,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2019,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2020,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2021,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2022,1,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2023,0.999,Background checks,Sales from dealer,handgun,#N/A,VA1002
Virginia,VA,51,2015,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2016,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2017,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2018,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2019,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2020,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2021,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2022,1,Background checks,Sales from dealer,long gun,#N/A,VA1004
Virginia,VA,51,2023,0.999,Background checks,Sales from dealer,long gun,#N/A,VA1004
Vermont,VT,50,2015,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2016,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2017,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2018,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2019,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2020,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2021,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2022,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Vermont,VT,50,2023,0.999,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,VT1003
Virginia,VA,51,2015,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2016,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2017,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2018,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2019,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2020,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2021,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2022,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2023,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,VA1005
Virginia,VA,51,2015,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2016,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2017,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2018,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2019,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2020,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2021,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2022,1,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2023,0.999,Child access laws,Safe storage,handgun and long gun,#N/A,VA1008
Virginia,VA,51,2015,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2016,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2017,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2018,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2019,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2020,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2021,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2022,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2023,0,Dealer license,N/A,handgun,#N/A,VA1009
Virginia,VA,51,2015,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2016,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2017,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2018,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2019,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2020,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2021,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2022,1,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2023,0.999,Minimum age,Youth possession,handgun,18,VA1013
Virginia,VA,51,2015,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2016,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2017,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2018,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2019,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2020,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2021,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2022,1,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2023,0.999,Minimum age,Purchase and sale,handgun,18,VA1015
Virginia,VA,51,2015,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2016,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2017,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2018,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2019,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2020,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2021,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2022,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2023,0,Firearm sales restrictions,One gun per month,handgun,#N/A,VA1016
Virginia,VA,51,2015,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2016,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2017,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2018,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2019,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2020,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2021,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2022,1,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2023,0.999,Open carry,Limited,handgun,#N/A,VA1019
Virginia,VA,51,2015,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2016,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2017,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2018,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2019,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2020,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2021,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2022,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2023,0,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,VA1028
Virginia,VA,51,2015,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2016,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2017,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2018,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2019,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2020,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2021,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2022,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2023,0.999,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,VA1029
Virginia,VA,51,2015,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2016,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2017,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2018,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2019,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2020,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2021,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2022,1,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2023,0.999,Prohibited possessor,Mental health : committed to mh facility : outpatient,handgun and long gun,#N/A,VA1030
Virginia,VA,51,2015,0,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2016,0.855,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2017,1,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2018,1,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2019,1,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2020,1,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2021,1,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2022,1,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2023,0.999,Prohibited possessor,Dvro,handgun and long gun,#N/A,VA1031
Virginia,VA,51,2015,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2016,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2017,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2018,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2019,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2020,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2021,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2022,1,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2023,0.999,Open carry,Limited,long gun,#N/A,VA1036
Virginia,VA,51,2015,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2016,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2017,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2018,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2019,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2020,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2021,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2022,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2023,0,Background checks,Sales from dealer : federal,handgun,#N/A,VA1041
Virginia,VA,51,2015,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2016,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2017,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2018,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2019,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2020,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2021,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2022,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2023,0.999,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,VA1042
Virginia,VA,51,2015,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2016,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2017,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2018,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2019,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2020,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2021,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2022,1,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2023,0.999,Castle doctrine,N/A,handgun and long gun,#N/A,VA1047
Virginia,VA,51,2015,1,Firearms in college/university,Public : ccw allowed (open areas),handgun,#N/A,VA1050
Virginia,VA,51,2016,1,Firearms in college/university,Public : ccw allowed (open areas),handgun,#N/A,VA1050
Virginia,VA,51,2017,1,Firearms in college/university,Public : ccw allowed (open areas),handgun,#N/A,VA1050
Virginia,VA,51,2018,1,Firearms in college/university,Public : ccw allowed (open areas),handgun,#N/A,VA1050
Virginia,VA,51,2019,1,Firearms in college/university,Public : ccw allowed (open areas),handgun,#N/A,VA1050
